Price min value,Price for each machine,Time
10024/1000,"[0/1000, 2808/1000, 2808/1000, 1600/1000, 2808/1000]",0.16957402229309082
10024/1000,"[1600/1000, 2808/1000, 0/1000, 2808/1000, 2808/1000]",0.09826493263244629
10024/1000,"[0/1000, 2808/1000, 2808/1000, 1600/1000, 2808/1000]",0.14205598831176758
10024/1000,"[1600/1000, 2808/1000, 0/1000, 2808/1000, 2808/1000]",0.09836006164550781
10024/1000,"[2808/1000, 1600/1000, 2808/1000, 0/1000, 2808/1000]",0.13050413131713867
