Price min value,Price for each machine,Time
24848/1000,"[2808/1000, 2808/1000, 1600/1000, 2808/1000, 1600/1000, 1600/1000, 2808/1000, 0/1000, 2808/1000, 2808/1000, 0/1000, 1600/1000, 1600/1000]",40.58469486236572
24848/1000,"[2808/1000, 2808/1000, 2808/1000, 0/1000, 1600/1000, 1600/1000, 2808/1000, 1600/1000, 2808/1000, 0/1000, 2808/1000, 1600/1000, 1600/1000]",4.417729139328003
