Price min value,Price for each machine,Time
6864/125,"[0, 0, 1144/125, 1144/125, 0, 0, 1144/125, 1144/125, 1144/125, 1144/125, 0]",30.42039704322815
6864/125,"[0, 0, 0, 1144/125, 1144/125, 1144/125, 1144/125, 0, 1144/125, 0, 1144/125]",29.947508335113525
6864/125,"[1144/125, 0, 1144/125, 1144/125, 1144/125, 0, 0, 1144/125, 1144/125, 0, 0]",27.644023895263672
6864/125,"[0, 0, 1144/125, 1144/125, 1144/125, 0, 0, 1144/125, 1144/125, 0, 1144/125]",23.173607110977173
6864/125,"[0, 0, 1144/125, 1144/125, 1144/125, 1144/125, 0, 0, 1144/125, 1144/125, 0]",21.50954294204712
