132/5,"[0, 22/5, 0, 22/5, 22/5, 22/5, 0, 0, 0, 22/5, 22/5]",30.965557098388672
132/5,"[22/5, 0, 0, 22/5, 22/5, 0, 0, 22/5, 0, 22/5, 22/5]",29.289653062820435
132/5,"[22/5, 22/5, 0, 22/5, 0, 0, 22/5, 22/5, 22/5, 0, 0]",30.56860899925232
132/5,"[0, 22/5, 22/5, 22/5, 0, 22/5, 0, 0, 0, 22/5, 22/5]",34.0592679977417
132/5,"[0, 0, 22/5, 22/5, 22/5, 0, 22/5, 22/5, 0, 22/5, 0]",29.85184931755066
