1142/25,"[351/125, 8/5, 351/125, 351/125, 351/125, 8/5, 8/5, 8/5, 351/125, 351/125, 8/5, 8/5, 8/5, 0, 8/5, 0, 351/125, 8/5, 351/125, 8/5, 8/5, 351/125, 351/125]",292.3128888607025
1142/25,"[351/125, 8/5, 8/5, 351/125, 8/5, 351/125, 351/125, 0, 351/125, 351/125, 351/125, 8/5, 8/5, 351/125, 8/5, 351/125, 8/5, 351/125, 0, 8/5, 8/5, 8/5, 8/5]",302.3172650337219
1142/25,"[351/125, 0, 351/125, 351/125, 8/5, 8/5, 8/5, 8/5, 351/125, 351/125, 8/5, 351/125, 351/125, 8/5, 8/5, 351/125, 8/5, 0, 8/5, 351/125, 8/5, 8/5, 351/125]",284.8454029560089
1142/25,"[8/5, 8/5, 8/5, 351/125, 8/5, 8/5, 351/125, 8/5, 0, 351/125, 8/5, 351/125, 8/5, 351/125, 351/125, 351/125, 8/5, 351/125, 351/125, 8/5, 0, 351/125, 8/5]",234.2407569885254
1142/25,"[8/5, 351/125, 8/5, 0, 8/5, 351/125, 351/125, 351/125, 351/125, 351/125, 8/5, 8/5, 8/5, 8/5, 351/125, 351/125, 8/5, 8/5, 351/125, 8/5, 351/125, 8/5, 0]",262.21591782569885
