Price min value,Price for each machine,Time
132/5,"[0, 22/5, 22/5, 22/5, 22/5, 0, 0, 0, 22/5, 0, 22/5]",12.707136154174805
132/5,"[0, 22/5, 22/5, 22/5, 0, 0, 0, 22/5, 0, 22/5, 22/5]",12.804977893829346
132/5,"[22/5, 22/5, 22/5, 0, 0, 0, 0, 0, 22/5, 22/5, 22/5]",10.642429113388062
132/5,"[22/5, 0, 22/5, 22/5, 22/5, 0, 22/5, 22/5, 0, 0, 0]",12.373020887374878
132/5,"[0, 0, 22/5, 0, 22/5, 22/5, 0, 22/5, 22/5, 0, 22/5]",11.723188877105713
