Price min value,Price for each machine,Time
687/500,"[21/200, 283/1000, 21/200, 21/200, 283/1000, 21/200, 283/1000, 21/200]",55.4598650932312
687/500,"[21/200, 283/1000, 283/1000, 21/200, 283/1000, 21/200, 21/200, 21/200]",74.36149024963379
687/500,"[21/200, 21/200, 21/200, 283/1000, 283/1000, 21/200, 283/1000, 21/200]",81.87622904777527
687/500,"[21/200, 21/200, 283/1000, 21/200, 283/1000, 21/200, 283/1000, 21/200]",52.383569955825806
687/500,"[283/1000, 21/200, 21/200, 21/200, 283/1000, 21/200, 21/200, 283/1000]",57.333308935165405
