Price min value,Price for each machine,Time
6864/125,"[0, 0, 1144/125, 1144/125, 0, 0, 1144/125, 1144/125, 0, 1144/125, 1144/125]",9.15575885772705
6864/125,"[0, 1144/125, 0, 1144/125, 0, 1144/125, 1144/125, 1144/125, 0, 0, 1144/125]",9.348793983459473
6864/125,"[0, 1144/125, 1144/125, 0, 1144/125, 1144/125, 1144/125, 0, 0, 1144/125, 0]",7.249788045883179
6864/125,"[0, 1144/125, 1144/125, 1144/125, 0, 1144/125, 0, 0, 1144/125, 0, 1144/125]",9.460800170898438
6864/125,"[1144/125, 1144/125, 1144/125, 0, 0, 0, 0, 0, 1144/125, 1144/125, 1144/125]",8.665167093276978
