Price min value,Price for each machine,Time
2889/1000,"[283/1000, 0, 51/50, 283/1000, 283/1000, 51/50]",0.6586320400238037
2889/1000,"[283/1000, 51/50, 283/1000, 0, 51/50, 283/1000]",0.681056022644043
2889/1000,"[0, 51/50, 51/50, 283/1000, 283/1000, 283/1000]",0.8084228038787842
2889/1000,"[51/50, 0, 283/1000, 283/1000, 51/50, 283/1000]",0.5849740505218506
2889/1000,"[51/50, 283/1000, 283/1000, 0, 283/1000, 51/50]",0.5869038105010986
