Price min value,Price for each machine,Time
2319/1000,"[21/200, 21/200, 21/200, 283/1000, 283/1000, 21/200, 21/200, 21/200, 21/200, 21/200, 21/200, 21/200, 21/200, 21/200, 21/200, 283/1000, 21/200]",1883.2190849781036
2319/1000,"[21/200, 21/200, 21/200, 21/200, 21/200, 283/1000, 21/200, 283/1000, 21/200, 21/200, 21/200, 21/200, 21/200, 21/200, 21/200, 21/200, 283/1000]",1016.8638639450073
