Price min value,Price for each machine,Time
1079/1000,"[23/200, 283/1000, 23/200, 283/1000, 283/1000]",0.6192612648010254
1079/1000,"[23/200, 283/1000, 23/200, 283/1000, 283/1000]",0.448383092880249
1079/1000,"[23/200, 283/1000, 23/200, 283/1000, 283/1000]",0.45867109298706055
1079/1000,"[283/1000, 283/1000, 283/1000, 23/200, 23/200]",0.4115109443664551
1079/1000,"[283/1000, 283/1000, 283/1000, 23/200, 23/200]",0.4367349147796631
