Price min value,Price for each machine,Time
1059/1000,"[105/1000, 105/1000, 283/1000, 283/1000, 283/1000]",3.0309271812438965
1059/1000,"[105/1000, 105/1000, 283/1000, 283/1000, 283/1000]",2.4886300563812256
1059/1000,"[283/1000, 283/1000, 105/1000, 105/1000, 283/1000]",3.0758941173553467
1059/1000,"[283/1000, 105/1000, 105/1000, 283/1000, 283/1000]",2.7310609817504883
1059/1000,"[105/1000, 283/1000, 283/1000, 283/1000, 105/1000]",2.8453099727630615
