Price min value,Price for each machine,Time
26400/1000,"[0, 0, 0, 0, 0, 4400, 4400, 4400, 4400, 4400, 4400]",18.908457040786743
26400/1000,"[0, 0, 0, 0, 0, 4400, 4400, 4400, 4400, 4400, 4400]",17.372419118881226
26400/1000,"[0, 0, 0, 0, 0, 4400, 4400, 4400, 4400, 4400, 4400]",18.092581748962402
26400/1000,"[0, 0, 0, 0, 0, 4400, 4400, 4400, 4400, 4400, 4400]",21.627047300338745
26400/1000,"[0, 0, 0, 0, 0, 4400, 4400, 4400, 4400, 4400, 4400]",19.834040880203247
