Price min value,Price for each machine,Time
1059/1000,"[105/1000, 283/1000, 283/1000, 283/1000, 105/1000]",3.2554051876068115
1059/1000,"[105/1000, 283/1000, 283/1000, 283/1000, 105/1000]",3.7752928733825684
1059/1000,"[283/1000, 283/1000, 283/1000, 105/1000, 105/1000]",3.02738094329834
1059/1000,"[283/1000, 283/1000, 105/1000, 283/1000, 105/1000]",3.3772239685058594
1059/1000,"[283/1000, 283/1000, 283/1000, 105/1000, 105/1000]",3.495131731033325
