Price min value,Price for each machine,Time
26400/1000,"[4400/1000, 4400/1000, 4400/1000, 4400/1000, 0/1000, 4400/1000, 0/1000, 0/1000, 4400/1000, 0/1000, 0/1000]",21.13560175895691
26400/1000,"[0/1000, 4400/1000, 0/1000, 4400/1000, 4400/1000, 4400/1000, 0/1000, 0/1000, 4400/1000, 0/1000, 4400/1000]",22.19967794418335
26400/1000,"[4400/1000, 4400/1000, 0/1000, 4400/1000, 0/1000, 0/1000, 0/1000, 0/1000, 4400/1000, 4400/1000, 4400/1000]",20.39387798309326
26400/1000,"[4400/1000, 4400/1000, 0/1000, 0/1000, 0/1000, 4400/1000, 0/1000, 4400/1000, 4400/1000, 0/1000, 4400/1000]",21.472805976867676
26400/1000,"[0/1000, 0/1000, 4400/1000, 4400/1000, 4400/1000, 0/1000, 0/1000, 0/1000, 4400/1000, 4400/1000, 4400/1000]",21.151771068572998
