Price min value,Price for each machine,Time
11611/1000,"[2808/1000, 0/1000, 2808/1000, 2808/1000, 2808/1000, 379/1000]",3.810034990310669
11611/1000,"[2808/1000, 0/1000, 379/1000, 2808/1000, 2808/1000, 2808/1000]",3.8012731075286865
11611/1000,"[2808/1000, 379/1000, 2808/1000, 2808/1000, 0/1000, 2808/1000]",3.753572702407837
11611/1000,"[379/1000, 2808/1000, 0/1000, 2808/1000, 2808/1000, 2808/1000]",3.7359020709991455
11611/1000,"[2808/1000, 0/1000, 2808/1000, 2808/1000, 2808/1000, 379/1000]",3.7706449031829834
