Price min value,Price for each machine,Time
1079/1000,"[283/1000, 283/1000, 115/1000, 283/1000, 115/1000]",6.729889154434204
1079/1000,"[283/1000, 115/1000, 283/1000, 115/1000, 283/1000]",7.002776145935059
1079/1000,"[283/1000, 283/1000, 115/1000, 283/1000, 115/1000]",9.040149450302124
1079/1000,"[115/1000, 283/1000, 283/1000, 283/1000, 115/1000]",8.108406066894531
1079/1000,"[115/1000, 283/1000, 283/1000, 115/1000, 283/1000]",7.516549110412598
