Price min value,Price for each machine,Time
198/125,"[21/200, 21/200, 283/1000, 21/200, 21/200, 21/200, 283/1000, 21/200, 283/1000, 21/200]",1351.5613701343536
198/125,"[21/200, 21/200, 283/1000, 21/200, 21/200, 283/1000, 283/1000, 21/200, 21/200, 21/200]",1649.0971400737762
198/125,"[283/1000, 283/1000, 21/200, 21/200, 21/200, 21/200, 21/200, 21/200, 21/200, 283/1000]",1629.8537092208862
198/125,"[283/1000, 21/200, 21/200, 21/200, 21/200, 21/200, 283/1000, 21/200, 283/1000, 21/200]",1353.5731229782104
198/125,"[21/200, 283/1000, 21/200, 21/200, 283/1000, 283/1000, 21/200, 21/200, 21/200, 21/200]",1183.769206047058
