Price min value,Price for each machine,Time
6864/125,"[0, 0, 0, 1144/125, 0, 1144/125, 1144/125, 1144/125, 0, 1144/125, 1144/125]",7.108212947845459
6864/125,"[0, 0, 1144/125, 0, 1144/125, 0, 1144/125, 1144/125, 1144/125, 0, 1144/125]",7.4419238567352295
6864/125,"[0, 1144/125, 1144/125, 1144/125, 0, 0, 1144/125, 0, 1144/125, 1144/125, 0]",7.278010845184326
6864/125,"[0, 0, 1144/125, 1144/125, 1144/125, 1144/125, 1144/125, 0, 1144/125, 0, 0]",7.674919843673706
6864/125,"[1144/125, 1144/125, 1144/125, 1144/125, 0, 1144/125, 1144/125, 0, 0, 0, 0]",7.5493481159210205
