Price min value,Price for each machine,Time
2019/1000,"[283/1000, 161/250, 0, 263/500, 283/1000, 283/1000]",2.4438259601593018
2019/1000,"[0, 283/1000, 283/1000, 161/250, 283/1000, 263/500]",1.8589320182800293
2019/1000,"[283/1000, 283/1000, 161/250, 0, 283/1000, 263/500]",2.8523731231689453
2019/1000,"[283/1000, 263/500, 283/1000, 0, 161/250, 283/1000]",1.9425830841064453
2019/1000,"[283/1000, 0, 263/500, 283/1000, 283/1000, 161/250]",2.462372064590454
