827/500,"[23/200, 283/1000, 23/200, 283/1000, 283/1000, 23/200, 23/200, 23/200, 23/200, 23/200]",171.93752527236938
827/500,"[283/1000, 23/200, 283/1000, 23/200, 23/200, 23/200, 23/200, 283/1000, 23/200, 23/200]",411.9857609272003
827/500,"[283/1000, 23/200, 23/200, 23/200, 23/200, 283/1000, 23/200, 23/200, 283/1000, 23/200]",191.1067759990692
827/500,"[23/200, 23/200, 283/1000, 23/200, 23/200, 283/1000, 23/200, 23/200, 283/1000, 23/200]",607.0281102657318
827/500,"[23/200, 23/200, 23/200, 283/1000, 23/200, 23/200, 283/1000, 23/200, 23/200, 283/1000]",176.51118397712708
