Price min value,Price for each machine,Time
1654/1000,"[115, 115, 115, 115, 115, 115, 115, 283, 283, 283]",104.84972786903381
1654/1000,"[115, 115, 115, 115, 115, 115, 115, 283, 283, 283]",110.43575692176819
1654/1000,"[115, 115, 115, 115, 115, 115, 115, 283, 283, 283]",92.7696418762207
1654/1000,"[115, 115, 115, 115, 115, 115, 115, 283, 283, 283]",114.81815814971924
1654/1000,"[115, 115, 115, 115, 115, 115, 115, 283, 283, 283]",110.13450622558594
1654/1000,"[115, 115, 283, 115, 283, 115, 115, 115, 115, 283]",128.71530604362488
