Price min value,Price for each machine,Time
1059/1000,"[105/1000, 283/1000, 105/1000, 283/1000, 283/1000]",3.042685031890869
1059/1000,"[105/1000, 283/1000, 283/1000, 283/1000, 105/1000]",2.8278558254241943
1059/1000,"[105/1000, 283/1000, 283/1000, 283/1000, 105/1000]",3.2172467708587646
1059/1000,"[283/1000, 105/1000, 283/1000, 283/1000, 105/1000]",3.1418821811676025
1059/1000,"[283/1000, 283/1000, 105/1000, 283/1000, 105/1000]",3.098565101623535
