Price min value,Price for each machine,Time
26400/1000,"[0/1000, 0/1000, 4400/1000, 4400/1000, 4400/1000, 0/1000, 0/1000, 0/1000, 4400/1000, 4400/1000, 4400/1000]",28.834806203842163
26400/1000,"[4400/1000, 0/1000, 4400/1000, 0/1000, 4400/1000, 4400/1000, 0/1000, 4400/1000, 0/1000, 0/1000, 4400/1000]",32.41804003715515
26400/1000,"[0/1000, 0/1000, 4400/1000, 4400/1000, 4400/1000, 0/1000, 0/1000, 4400/1000, 4400/1000, 0/1000, 4400/1000]",67.64356994628906
26400/1000,"[0/1000, 0/1000, 0/1000, 4400/1000, 0/1000, 4400/1000, 4400/1000, 4400/1000, 0/1000, 4400/1000, 4400/1000]",25.870113611221313
26400/1000,"[4400/1000, 0/1000, 4400/1000, 0/1000, 4400/1000, 0/1000, 4400/1000, 0/1000, 0/1000, 4400/1000, 4400/1000]",27.70421600341797
