Price min value,Price for each machine,Time
1059/1000,"[283/1000, 105/1000, 283/1000, 105/1000, 283/1000]",6.54429817199707
1059/1000,"[105/1000, 283/1000, 105/1000, 283/1000, 283/1000]",6.200319051742554
1059/1000,"[105/1000, 283/1000, 283/1000, 105/1000, 283/1000]",5.717258930206299
1059/1000,"[283/1000, 105/1000, 283/1000, 105/1000, 283/1000]",5.319397211074829
1059/1000,"[283/1000, 283/1000, 105/1000, 283/1000, 105/1000]",5.595095872879028
