Price min value,Price for each machine,Time
26400/1000,"[4400/1000, 4400/1000, 0/1000, 0/1000, 4400/1000, 4400/1000, 0/1000, 0/1000, 0/1000, 4400/1000, 4400/1000]",27.44869589805603
26400/1000,"[4400/1000, 0/1000, 4400/1000, 4400/1000, 4400/1000, 4400/1000, 4400/1000, 0/1000, 0/1000, 0/1000, 0/1000]",43.241333961486816
26400/1000,"[0/1000, 4400/1000, 0/1000, 4400/1000, 0/1000, 0/1000, 4400/1000, 4400/1000, 4400/1000, 0/1000, 4400/1000]",41.48171782493591
26400/1000,"[0/1000, 4400/1000, 4400/1000, 4400/1000, 0/1000, 0/1000, 0/1000, 4400/1000, 0/1000, 4400/1000, 4400/1000]",38.89786386489868
26400/1000,"[0/1000, 0/1000, 0/1000, 4400/1000, 4400/1000, 0/1000, 4400/1000, 4400/1000, 0/1000, 4400/1000, 4400/1000]",34.56013488769531
